"location_id","type","name","status"
45180602,"VILLAGE","Bwangamwanda","ACTIVE"
45180603,"VILLAGE","Murehe","ACTIVE"
45180604,"VILLAGE","Nyagatoma","ACTIVE"
45180605,"VILLAGE","Nyansenge","ACTIVE"
45190101,"VILLAGE","Karambo","ACTIVE"
45190102,"VILLAGE","Kigarama","ACTIVE"
45190103,"VILLAGE","Mushesho","ACTIVE"
45190104,"VILLAGE","Nyankokoma","ACTIVE"
45190105,"VILLAGE","Rugarama","ACTIVE"
45190201,"VILLAGE","Karambi","ACTIVE"
45190202,"VILLAGE","Kirara","ACTIVE"
45190203,"VILLAGE","Mataba","ACTIVE"
45190204,"VILLAGE","Nyamirama","ACTIVE"
45190205,"VILLAGE","Ruhete","ACTIVE"
45190206,"VILLAGE","Ryasunzu","ACTIVE"
45190301,"VILLAGE","Kagasha","ACTIVE"
45190302,"VILLAGE","Nyarubuye","ACTIVE"
45190303,"VILLAGE","Nyarurama","ACTIVE"
45190304,"VILLAGE","Nyarwina","ACTIVE"
45190305,"VILLAGE","Remera","ACTIVE"
45190306,"VILLAGE","Rugerero","ACTIVE"
45190401,"VILLAGE","Buyanja","ACTIVE"
45190402,"VILLAGE","Murehe","ACTIVE"
45190403,"VILLAGE","Nyarusange","ACTIVE"
45190404,"VILLAGE","Taba","ACTIVE"
45190501,"VILLAGE","Bitoma","ACTIVE"
45190502,"VILLAGE","Burambo","ACTIVE"
45190503,"VILLAGE","Gatare","ACTIVE"
45190504,"VILLAGE","Kirwa","ACTIVE"
45190505,"VILLAGE","Mwanza","ACTIVE"
45190506,"VILLAGE","Rwaburegeya","ACTIVE"
45190507,"VILLAGE","Rwamiko","ACTIVE"
45190508,"VILLAGE","Sunzu","ACTIVE"
45190601,"VILLAGE","Gatoki","ACTIVE"
45190602,"VILLAGE","Karambo","ACTIVE"
45190603,"VILLAGE","Kirwa","ACTIVE"
45190604,"VILLAGE","Mugorore","ACTIVE"
45190605,"VILLAGE","Nyagakizi","ACTIVE"
45190606,"VILLAGE","Nyakaju","ACTIVE"
45190607,"VILLAGE","Rwinyana","ACTIVE"
45200101,"VILLAGE","Bugarura","ACTIVE"
45200102,"VILLAGE","Gabiro","ACTIVE"
45200103,"VILLAGE","Kamurenzi","ACTIVE"
45200104,"VILLAGE","Karika","ACTIVE"
45200105,"VILLAGE","Mukuyu","ACTIVE"
45200106,"VILLAGE","Murambi","ACTIVE"
45200107,"VILLAGE","Nyagasozi","ACTIVE"
45200108,"VILLAGE","Rugarama","ACTIVE"
45200201,"VILLAGE","Cyiri","ACTIVE"
45200202,"VILLAGE","Kabira","ACTIVE"
45200203,"VILLAGE","Kanyove","ACTIVE"
45200204,"VILLAGE","Karangara","ACTIVE"
45200205,"VILLAGE","Mutambiko","ACTIVE"
45200206,"VILLAGE","Rubuye","ACTIVE"
45200301,"VILLAGE","Kabusunzu","ACTIVE"
45200302,"VILLAGE","Kibiraro","ACTIVE"
45200303,"VILLAGE","Kigaga","ACTIVE"
45200304,"VILLAGE","Ntaremba","ACTIVE"
45200305,"VILLAGE","Rugarama","ACTIVE"
45210101,"VILLAGE","Bushara","ACTIVE"
45210102,"VILLAGE","Gasura","ACTIVE"
45210103,"VILLAGE","Gatare","ACTIVE"
45210104,"VILLAGE","Nganzo","ACTIVE"
45210201,"VILLAGE","Gacyamo","ACTIVE"
45210202,"VILLAGE","Iharama","ACTIVE"
45210203,"VILLAGE","Mubuga","ACTIVE"
45210204,"VILLAGE","Ntomvu","ACTIVE"
45210205,"VILLAGE","Rugarama","ACTIVE"
45210301,"VILLAGE","Gasiza","ACTIVE"
45210302,"VILLAGE","Kagali","ACTIVE"
45210303,"VILLAGE","Karambo","ACTIVE"
45210304,"VILLAGE","Matyazo","ACTIVE"
45210305,"VILLAGE","Murambo","ACTIVE"
45210306,"VILLAGE","Rukiniro","ACTIVE"
45210307,"VILLAGE","Rutete","ACTIVE"
45210401,"VILLAGE","Bikumba","ACTIVE"
45210402,"VILLAGE","Irembo","ACTIVE"
45210403,"VILLAGE","Karuhanga","ACTIVE"
45210404,"VILLAGE","Nyakabingo","ACTIVE"
45210405,"VILLAGE","Nyamiyaga","ACTIVE"
45210501,"VILLAGE","Ituze","ACTIVE"
45210502,"VILLAGE","Kabeza","ACTIVE"
45210503,"VILLAGE","Kajyanjyali","ACTIVE"
45210504,"VILLAGE","Rugali","ACTIVE"
45210505,"VILLAGE","Runaba","ACTIVE"
45210506,"VILLAGE","Ryamatebura","ACTIVE"
51010101,"VILLAGE","Cyingara","ACTIVE"
51010102,"VILLAGE","Janjagiro","ACTIVE"
51010103,"VILLAGE","Kabeza","ACTIVE"
51010104,"VILLAGE","Kabuga","ACTIVE"
51010105,"VILLAGE","Ndinda","ACTIVE"
51010106,"VILLAGE","Nyirabiteri","ACTIVE"
51010201,"VILLAGE","Mataba","ACTIVE"
51010202,"VILLAGE","Rambura","ACTIVE"
51010203,"VILLAGE","Rebero","ACTIVE"
51010204,"VILLAGE","Rugarama","ACTIVE"
51010205,"VILLAGE","Rugenge","ACTIVE"
51010301,"VILLAGE","Akabeza","ACTIVE"
51010302,"VILLAGE","Kibaza","ACTIVE"
51010303,"VILLAGE","Kirehe","ACTIVE"
51010304,"VILLAGE","Rugarama","ACTIVE"
51010401,"VILLAGE","Agatare","ACTIVE"
51010402,"VILLAGE","Akagarama","ACTIVE"
51010403,"VILLAGE","Bigarama","ACTIVE"
51010404,"VILLAGE","Cyarutabana","ACTIVE"
51010405,"VILLAGE","Makwandi","ACTIVE"
51010406,"VILLAGE","Ntungamo","ACTIVE"
51010407,"VILLAGE","Shenga","ACTIVE"
51010501,"VILLAGE","Gihima","ACTIVE"
51010502,"VILLAGE","Gitwe","ACTIVE"
51010503,"VILLAGE","Kabirizi","ACTIVE"
51010504,"VILLAGE","Kivugiza","ACTIVE"
51010505,"VILLAGE","Murambi","ACTIVE"
51010506,"VILLAGE","Rurembo","ACTIVE"
51010601,"VILLAGE","Birembo","ACTIVE"
51010602,"VILLAGE","Byimana","ACTIVE"
51010603,"VILLAGE","Irukwaya","ACTIVE"
51010604,"VILLAGE","Karambo","ACTIVE"
51010605,"VILLAGE","Munini","ACTIVE"
51020101,"VILLAGE","Cyanga","ACTIVE"
51020102,"VILLAGE","Gatare","ACTIVE"
51020103,"VILLAGE","Kabeza","ACTIVE"
51020104,"VILLAGE","Kajevuba","ACTIVE"
51020105,"VILLAGE","Nyirabujari","ACTIVE"
51020106,"VILLAGE","Rebero","ACTIVE"
51020201,"VILLAGE","Akabuga","ACTIVE"
51020202,"VILLAGE","Kabonero","ACTIVE"
51020203,"VILLAGE","Rwarugaju","ACTIVE"
51020204,"VILLAGE","Samatare","ACTIVE"
51020301,"VILLAGE","Agakari","ACTIVE"
51020302,"VILLAGE","Gatenderi","ACTIVE"
51020303,"VILLAGE","Ruhita","ACTIVE"
51020304,"VILLAGE","Umunini","ACTIVE"
51020401,"VILLAGE","Iramiro","ACTIVE"
51020402,"VILLAGE","Kabuye","ACTIVE"
51020403,"VILLAGE","Kanserege","ACTIVE"
51020404,"VILLAGE","Karutimbo","ACTIVE"
51020405,"VILLAGE","Kinyovi","ACTIVE"
51020406,"VILLAGE","Rurambi","ACTIVE"
51020501,"VILLAGE","Agasharu","ACTIVE"
51020502,"VILLAGE","Kamugasa","ACTIVE"
51020503,"VILLAGE","Nyabagaza","ACTIVE"
51020504,"VILLAGE","Nyirarwirungu","ACTIVE"
51020505,"VILLAGE","Rubonobono","ACTIVE"
51020506,"VILLAGE","Rugagi","ACTIVE"
51020507,"VILLAGE","Ryasenteteri","ACTIVE"
51020601,"VILLAGE","Amatafari","ACTIVE"
51020602,"VILLAGE","Byimana","ACTIVE"
51020603,"VILLAGE","Mataba","ACTIVE"
51020604,"VILLAGE","Nyakiri","ACTIVE"
51020605,"VILLAGE","Nyarucyamo","ACTIVE"
51020606,"VILLAGE","Rebero","ACTIVE"
51020701,"VILLAGE","Akamasasa","ACTIVE"
51020702,"VILLAGE","Cyeru","ACTIVE"
51020703,"VILLAGE","Gacunshu","ACTIVE"
51020704,"VILLAGE","Kabarore","ACTIVE"
51020705,"VILLAGE","Karambo","ACTIVE"
51020706,"VILLAGE","Kiyovu","ACTIVE"
51020707,"VILLAGE","Ruyumba","ACTIVE"
51020708,"VILLAGE","Ryamuzuka","ACTIVE"
51020801,"VILLAGE","Kabigondo","ACTIVE"
51020802,"VILLAGE","Kamurindi","ACTIVE"
51020803,"VILLAGE","Akinteko","ACTIVE"
51020804,"VILLAGE","Kiruruma","ACTIVE"
51020805,"VILLAGE","Mataba","ACTIVE"
51020806,"VILLAGE","Nyamugari","ACTIVE"
51030101,"VILLAGE","Busharu","ACTIVE"
51030102,"VILLAGE","Nyakivomo","ACTIVE"
51030103,"VILLAGE","Rurindimura","ACTIVE"
51030201,"VILLAGE","Akanogo","ACTIVE"
51030202,"VILLAGE","Mugusha","ACTIVE"
51030203,"VILLAGE","Nyakabungo","ACTIVE"
51030204,"VILLAGE","Shaburondo","ACTIVE"
51030301,"VILLAGE","Nyagacyamo","ACTIVE"
51030302,"VILLAGE","Nyakagarama","ACTIVE"
51030303,"VILLAGE","Ururembo","ACTIVE"
51030401,"VILLAGE","Agatare","ACTIVE"
51030402,"VILLAGE","Nyamabuye","ACTIVE"
51030403,"VILLAGE","Umunanira","ACTIVE"
51030404,"VILLAGE","Uruhuha","ACTIVE"
51030501,"VILLAGE","Akabuga","ACTIVE"
51030502,"VILLAGE","Ingeyo","ACTIVE"
51030503,"VILLAGE","Kibonde","ACTIVE"
51030504,"VILLAGE","Uruyenzi","ACTIVE"
51030601,"VILLAGE","Abakina","ACTIVE"
51030602,"VILLAGE","Byimana","ACTIVE"
51030603,"VILLAGE","Cyiri","ACTIVE"
51030604,"VILLAGE","Rwagahaya","ACTIVE"
51030605,"VILLAGE","Umunini","ACTIVE"
51030701,"VILLAGE","Mpungwe","ACTIVE"
51030702,"VILLAGE","Nyagahinga","ACTIVE"
51030703,"VILLAGE","Nyagakombe","ACTIVE"
51040101,"VILLAGE","Bicaca","ACTIVE"
51040102,"VILLAGE","Cyanyirampazi","ACTIVE"
51040103,"VILLAGE","Cyarugaju","ACTIVE"
51040104,"VILLAGE","Kabeza","ACTIVE"
51040105,"VILLAGE","Kajevuba","ACTIVE"
51040106,"VILLAGE","Karuyenzi","ACTIVE"
51040107,"VILLAGE","Runzenze","ACTIVE"
51040201,"VILLAGE","Byimana","ACTIVE"
51040202,"VILLAGE","Karambo","ACTIVE"
51040203,"VILLAGE","Kiyaya","ACTIVE"
51040204,"VILLAGE","Rukori","ACTIVE"
51040301,"VILLAGE","Ipide","ACTIVE"
51040302,"VILLAGE","Kabasore","ACTIVE"
51040303,"VILLAGE","Migamba","ACTIVE"
51040304,"VILLAGE","Nyagatovu","ACTIVE"
51040305,"VILLAGE","Ruvomo","ACTIVE"
51040401,"VILLAGE","Byimana","ACTIVE"
51040402,"VILLAGE","Kagese","ACTIVE"
51040403,"VILLAGE","Kangamba","ACTIVE"
51040404,"VILLAGE","Kimarambasa","ACTIVE"
51040405,"VILLAGE","Nkongi","ACTIVE"
51040501,"VILLAGE","Bwiza","ACTIVE"
51040502,"VILLAGE","Karenge","ACTIVE"
51040503,"VILLAGE","Ntebe","ACTIVE"
51040504,"VILLAGE","Rebero","ACTIVE"
51040601,"VILLAGE","Feri","ACTIVE"
51040602,"VILLAGE","Kanyangese","ACTIVE"
51040603,"VILLAGE","Nyabubare","ACTIVE"
51040604,"VILLAGE","Rwinka","ACTIVE"
51040605,"VILLAGE","Ryamugabo","ACTIVE"
51040701,"VILLAGE","Cyerwa","ACTIVE"
51040702,"VILLAGE","Mutabo","ACTIVE"
51040703,"VILLAGE","Ndengo","ACTIVE"
51040704,"VILLAGE","Nyagasenyi","ACTIVE"
51040705,"VILLAGE","Nyakabuye","ACTIVE"
51040706,"VILLAGE","Nyamatete","ACTIVE"
51050101,"VILLAGE","Gitega","ACTIVE"
51050102,"VILLAGE","Kagererao","ACTIVE"
51050103,"VILLAGE","Munini","ACTIVE"
51050104,"VILLAGE","Nyakabande","ACTIVE"
51050105,"VILLAGE","Rutaka","ACTIVE"
51050106,"VILLAGE","Rutonde","ACTIVE"
51050107,"VILLAGE","Rweza","ACTIVE"
51050201,"VILLAGE","Bigabiro","ACTIVE"
51050202,"VILLAGE","Biraro","ACTIVE"
51050203,"VILLAGE","Busanza","ACTIVE"
51050204,"VILLAGE","Cyahafi","ACTIVE"
51050205,"VILLAGE","Kabeza","ACTIVE"
51050206,"VILLAGE","Kabuye","ACTIVE"
51050207,"VILLAGE","Kamata","ACTIVE"
51050208,"VILLAGE","Karuhayi","ACTIVE"
51050209,"VILLAGE","Karutimbo","ACTIVE"
51050210,"VILLAGE","Rurembo","ACTIVE"
51050301,"VILLAGE","Gahonogo","ACTIVE"
51050302,"VILLAGE","Kavura","ACTIVE"
51050303,"VILLAGE","Kayenzi","ACTIVE"
51050304,"VILLAGE","Kigega","ACTIVE"
51050305,"VILLAGE","Kirehe","ACTIVE"
51050306,"VILLAGE","Ramba","ACTIVE"
51050307,"VILLAGE","Rusave","ACTIVE"
51050308,"VILLAGE","Umuganura","ACTIVE"
51050401,"VILLAGE","Bacyoro","ACTIVE"
51050402,"VILLAGE","Bugugu","ACTIVE"
51050403,"VILLAGE","Cyimpima","ACTIVE"
51050404,"VILLAGE","Gasharu","ACTIVE"
51050405,"VILLAGE","Kabuga","ACTIVE"
51050406,"VILLAGE","Kamanga","ACTIVE"
51050407,"VILLAGE","Miyange","ACTIVE"
51050501,"VILLAGE","Cyaruhogo","ACTIVE"
51050502,"VILLAGE","Gatare","ACTIVE"
51050503,"VILLAGE","Kiruhura","ACTIVE"
51050504,"VILLAGE","Nyabishunzi","ACTIVE"
51050505,"VILLAGE","Rugobagoba","ACTIVE"
51050506,"VILLAGE","Rushangara","ACTIVE"
51060101,"VILLAGE","Gatobotobo","ACTIVE"
51060102,"VILLAGE","Kabeza","ACTIVE"
51060103,"VILLAGE","Nyarukombe","ACTIVE"
51060201,"VILLAGE","Birembo","ACTIVE"
51060202,"VILLAGE","Ubwiza","ACTIVE"
51060203,"VILLAGE","Umunini","ACTIVE"
51060204,"VILLAGE","Uwimanzi","ACTIVE"
51060301,"VILLAGE","Gahengeri","ACTIVE"
51060302,"VILLAGE","Kayenzi","ACTIVE"
51060303,"VILLAGE","Kinunga","ACTIVE"
51060304,"VILLAGE","Ragwe","ACTIVE"
51060401,"VILLAGE","Agatare","ACTIVE"
51060402,"VILLAGE","Cyeru","ACTIVE"
51060403,"VILLAGE","Karambo","ACTIVE"
51060404,"VILLAGE","Kingondo","ACTIVE"
51060405,"VILLAGE","Nyarugarama","ACTIVE"
51060501,"VILLAGE","Byimana","ACTIVE"
51060502,"VILLAGE","Gasharu","ACTIVE"
51060503,"VILLAGE","Kabirizi","ACTIVE"
51060504,"VILLAGE","Karwiru","ACTIVE"
51060601,"VILLAGE","Gasharu","ACTIVE"
51060602,"VILLAGE","Kabusunzu","ACTIVE"
51060603,"VILLAGE","Nyendo","ACTIVE"
51060604,"VILLAGE","Yabaranda","ACTIVE"
51060701,"VILLAGE","Akabeza","ACTIVE"
51060702,"VILLAGE","Kibare","ACTIVE"
51060703,"VILLAGE","Rubirizi","ACTIVE"
51060801,"VILLAGE","Amagaju","ACTIVE"
51060802,"VILLAGE","Urugero","ACTIVE"
51060803,"VILLAGE","Urugwiro","ACTIVE"
51060901,"VILLAGE","Akagarama","ACTIVE"
51060902,"VILLAGE","Akatorero","ACTIVE"
51060903,"VILLAGE","Gahondo","ACTIVE"
51060904,"VILLAGE","Kanywiriri","ACTIVE"
51060905,"VILLAGE","Kavura","ACTIVE"
51060906,"VILLAGE","Kidogo","ACTIVE"
51060907,"VILLAGE","Mpinga","ACTIVE"
51060908,"VILLAGE","Plage","ACTIVE"
51060909,"VILLAGE","Umubuga","ACTIVE"
51070101,"VILLAGE","Gishike","ACTIVE"
51070102,"VILLAGE","Kababero","ACTIVE"
51070103,"VILLAGE","Kabare","ACTIVE"
51070104,"VILLAGE","Kamamana","ACTIVE"
51070105,"VILLAGE","Kangabo","ACTIVE"
51070106,"VILLAGE","Kigabiro","ACTIVE"
51070107,"VILLAGE","Rwakigara","ACTIVE"
51070108,"VILLAGE","Rwimbogo","ACTIVE"
51070201,"VILLAGE","Kabuye","ACTIVE"
51070202,"VILLAGE","Kiryango","ACTIVE"
51070203,"VILLAGE","Mataba","ACTIVE"
51070204,"VILLAGE","Nyagakombe","ACTIVE"
51070205,"VILLAGE","Rudashya","ACTIVE"
51070206,"VILLAGE","Rushangara","ACTIVE"
51070301,"VILLAGE","Birayi","ACTIVE"
51070302,"VILLAGE","Gatare","ACTIVE"
51070303,"VILLAGE","Kabingo","ACTIVE"
51070304,"VILLAGE","Kanyegera","ACTIVE"
51070305,"VILLAGE","Mubuga","ACTIVE"
51070401,"VILLAGE","Cyinganzwa","ACTIVE"
51070402,"VILLAGE","Kabazeyi","ACTIVE"
51070403,"VILLAGE","Karambo","ACTIVE"
51070404,"VILLAGE","Rwisange","ACTIVE"
51080101,"VILLAGE","Irebero","ACTIVE"
51080102,"VILLAGE","Isangano","ACTIVE"
51080103,"VILLAGE","Kabeza","ACTIVE"
51080104,"VILLAGE","Umuhumuro","ACTIVE"
51080105,"VILLAGE","Urugwiza","ACTIVE"
51080201,"VILLAGE","Kabuye","ACTIVE"
51080202,"VILLAGE","Kiruhura","ACTIVE"
51080203,"VILLAGE","Rutembo","ACTIVE"
51080204,"VILLAGE","Rwagahigi","ACTIVE"
51080205,"VILLAGE","Rwamugurusu","ACTIVE"
51080206,"VILLAGE","Rweza","ACTIVE"
51080207,"VILLAGE","Umurinzi","ACTIVE"
51080301,"VILLAGE","Kabenda","ACTIVE"
51080302,"VILLAGE","Kagarama","ACTIVE"
51080303,"VILLAGE","Ndago","ACTIVE"
51080304,"VILLAGE","Rweza","ACTIVE"
51080401,"VILLAGE","Agatare","ACTIVE"
51080402,"VILLAGE","Akabuye","ACTIVE"
51080403,"VILLAGE","Ntunga","ACTIVE"
51080404,"VILLAGE","Nyagakombe","ACTIVE"
51080501,"VILLAGE","Bakannyi","ACTIVE"
51080502,"VILLAGE","Kabuye","ACTIVE"
51080503,"VILLAGE","Karubisha","ACTIVE"
51080504,"VILLAGE","Nyagahanga","ACTIVE"
51080505,"VILLAGE","Ryamirenge","ACTIVE"
51080601,"VILLAGE","Babasha","ACTIVE"
51080602,"VILLAGE","Buyanja","ACTIVE"
51080603,"VILLAGE","Kabeza","ACTIVE"
51080604,"VILLAGE","Kimara","ACTIVE"
51080605,"VILLAGE","Kiyovu","ACTIVE"
51080606,"VILLAGE","Mazinga","ACTIVE"
51080607,"VILLAGE","Nkindi","ACTIVE"
51090101,"VILLAGE","Akabare","ACTIVE"
51090102,"VILLAGE","Binunga","ACTIVE"
51090103,"VILLAGE","Budahigwa","ACTIVE"
51090104,"VILLAGE","Duha","ACTIVE"
51090105,"VILLAGE","Gashikiri","ACTIVE"
51090106,"VILLAGE","Rugabano","ACTIVE"
51090107,"VILLAGE","Rukombe","ACTIVE"
51090201,"VILLAGE","Karambo","ACTIVE"
51090202,"VILLAGE","Nyantoki","ACTIVE"
51090203,"VILLAGE","Rwabiyange","ACTIVE"
51090301,"VILLAGE","Kagarama","ACTIVE"
51090302,"VILLAGE","Kiruhura","ACTIVE"
51090303,"VILLAGE","Muhogoto","ACTIVE"
51090304,"VILLAGE","Nyagacyamo","ACTIVE"
51090305,"VILLAGE","Nyamigano","ACTIVE"
51090401,"VILLAGE","Gatika","ACTIVE"
51090402,"VILLAGE","Kadasumbwa","ACTIVE"
51090403,"VILLAGE","Karifuru","ACTIVE"
51090404,"VILLAGE","Nyakiriba","ACTIVE"
51090405,"VILLAGE","Rugarama","ACTIVE"
51090501,"VILLAGE","Agashuhe","ACTIVE"
51090502,"VILLAGE","Busanza","ACTIVE"
51090503,"VILLAGE","Bwiza","ACTIVE"
51090504,"VILLAGE","Nyabisindu","ACTIVE"
51090505,"VILLAGE","Rujumbura","ACTIVE"
51090506,"VILLAGE","Rwamivu","ACTIVE"
51090507,"VILLAGE","Umunini","ACTIVE"
51090601,"VILLAGE","Bitsibo","ACTIVE"
51090602,"VILLAGE","Ruhita","ACTIVE"
51090603,"VILLAGE","Rutoma","ACTIVE"
51100101,"VILLAGE","Akubugingo","ACTIVE"
51100102,"VILLAGE","Kampigika","ACTIVE"
51100103,"VILLAGE","Rugarama","ACTIVE"
51100104,"VILLAGE","Ryabaheshwa","ACTIVE"
51100201,"VILLAGE","Gatare","ACTIVE"
51100202,"VILLAGE","Gishaka","ACTIVE"
51100203,"VILLAGE","Kabeza","ACTIVE"
51100204,"VILLAGE","Kagona","ACTIVE"
51100205,"VILLAGE","Karama","ACTIVE"
51100206,"VILLAGE","Rebero","ACTIVE"
51100207,"VILLAGE","Rubaza","ACTIVE"
51100208,"VILLAGE","Rusave","ACTIVE"
51100209,"VILLAGE","Yeruzalemu","ACTIVE"
51100301,"VILLAGE","Bitega","ACTIVE"
51100302,"VILLAGE","Kajororo","ACTIVE"
51100303,"VILLAGE","Kayigi","ACTIVE"
51100304,"VILLAGE","Miyove","ACTIVE"
51100305,"VILLAGE","Murehe","ACTIVE"
51100306,"VILLAGE","Ruvomo","ACTIVE"
51100401,"VILLAGE","Gakomeye","ACTIVE"
51100402,"VILLAGE","Gasave","ACTIVE"
51100403,"VILLAGE","Gisenyi","ACTIVE"
51100404,"VILLAGE","Kabagabo","ACTIVE"
51100405,"VILLAGE","Kajevuba","ACTIVE"
51100406,"VILLAGE","Kanyinya","ACTIVE"
51100407,"VILLAGE","Nyarubambo","ACTIVE"
51100408,"VILLAGE","Samuramba","ACTIVE"
51100501,"VILLAGE","Gatuza","ACTIVE"
51100502,"VILLAGE","Gitaraga","ACTIVE"
51100503,"VILLAGE","Gituza","ACTIVE"
51100504,"VILLAGE","Kinunga","ACTIVE"
51100505,"VILLAGE","Marembo","ACTIVE"
51100506,"VILLAGE","Mugogo","ACTIVE"
51100507,"VILLAGE","Mumena","ACTIVE"
51100508,"VILLAGE","Rubona","ACTIVE"
51110101,"VILLAGE","Bicumbi","ACTIVE"
51110102,"VILLAGE","Gasharu","ACTIVE"
51110103,"VILLAGE","Karama","ACTIVE"
51110104,"VILLAGE","Manene","ACTIVE"
51110105,"VILLAGE","Nyagihanga","ACTIVE"
51110106,"VILLAGE","Rwimbogo","ACTIVE"
51110107,"VILLAGE","Sabusaro","ACTIVE"
51110201,"VILLAGE","Byange","ACTIVE"
51110202,"VILLAGE","Kabahima","ACTIVE"
51110203,"VILLAGE","Kangaruye","ACTIVE"
51110204,"VILLAGE","Rebero","ACTIVE"
51110205,"VILLAGE","Rubiha","ACTIVE"
51110206,"VILLAGE","Ruseke","ACTIVE"
51110301,"VILLAGE","Cyome","ACTIVE"
51110302,"VILLAGE","Gisanza","ACTIVE"
51110303,"VILLAGE","Akagarama","ACTIVE"
51110304,"VILLAGE","Kigabiro","ACTIVE"
51110305,"VILLAGE","Mpinga","ACTIVE"
51110306,"VILLAGE","Munini I","ACTIVE"
51110307,"VILLAGE","Munini II","ACTIVE"
51110308,"VILLAGE","Rebero","ACTIVE"
51110401,"VILLAGE","Cyimbazi","ACTIVE"
51110402,"VILLAGE","Kabacuzi","ACTIVE"
51110403,"VILLAGE","Kadasumbwa","ACTIVE"
51110404,"VILLAGE","Karuzigura","ACTIVE"
51110405,"VILLAGE","Kiyovu","ACTIVE"
51110406,"VILLAGE","Nkira","ACTIVE"
51110407,"VILLAGE","Ntunga","ACTIVE"
51110408,"VILLAGE","Rugarama","ACTIVE"
51110409,"VILLAGE","Rugenge","ACTIVE"
51120101,"VILLAGE","Bihembe","ACTIVE"
51120102,"VILLAGE","Busimbuzi","ACTIVE"
51120103,"VILLAGE","Butare","ACTIVE"
51120104,"VILLAGE","Kabere","ACTIVE"
51120105,"VILLAGE","Kanyangese","ACTIVE"
51120106,"VILLAGE","Mubumbwe","ACTIVE"
51120107,"VILLAGE","Ngarama","ACTIVE"
51120108,"VILLAGE","Rusheshe","ACTIVE"
51120201,"VILLAGE","Gatare","ACTIVE"
51120202,"VILLAGE","Karogo","ACTIVE"
51120203,"VILLAGE","Kigina","ACTIVE"
51120204,"VILLAGE","Runzenze","ACTIVE"
51120205,"VILLAGE","Samuduha","ACTIVE"
51120301,"VILLAGE","Gishore","ACTIVE"
51120302,"VILLAGE","Kagarama","ACTIVE"
51120303,"VILLAGE","Matyazo","ACTIVE"
51120304,"VILLAGE","Nyirabuhene","ACTIVE"
51120305,"VILLAGE","Rugende","ACTIVE"
51120306,"VILLAGE","Ruhanika","ACTIVE"
51120307,"VILLAGE","Rusagara","ACTIVE"
51120308,"VILLAGE","Rusave","ACTIVE"
51120309,"VILLAGE","Rususa","ACTIVE"
51120401,"VILLAGE","Akamasatura","ACTIVE"
51120402,"VILLAGE","Munini","ACTIVE"
51120403,"VILLAGE","Nyakagarama","ACTIVE"
51120404,"VILLAGE","Nyarurembo","ACTIVE"
51120405,"VILLAGE","Nyarutovu","ACTIVE"
51120406,"VILLAGE","Nyiramitemeri","ACTIVE"
51120407,"VILLAGE","Rwamibungo","ACTIVE"
51120408,"VILLAGE","Rwankacari","ACTIVE"
51120501,"VILLAGE","Cyaruhinda","ACTIVE"
51120502,"VILLAGE","Kamashaza","ACTIVE"
51120503,"VILLAGE","Kasemanyana","ACTIVE"
51120504,"VILLAGE","Kimicanga","ACTIVE"
51120505,"VILLAGE","Nduba","ACTIVE"
51120506,"VILLAGE","Nduhuye","ACTIVE"
51120507,"VILLAGE","Rwimbogo","ACTIVE"
51120508,"VILLAGE","Ryarurindo","ACTIVE"
51130101,"VILLAGE","Akanzige","ACTIVE"
51130102,"VILLAGE","Akanzu","ACTIVE"
51130103,"VILLAGE","Cyahafi","ACTIVE"
51130104,"VILLAGE","Cyerwa","ACTIVE"
51130105,"VILLAGE","Gikoni","ACTIVE"
51130106,"VILLAGE","Gitanu","ACTIVE"
51130107,"VILLAGE","Kiyovu","ACTIVE"
51130108,"VILLAGE","Nyarugenge","ACTIVE"
51130201,"VILLAGE","Gisenyi","ACTIVE"
51130202,"VILLAGE","Kajevuba","ACTIVE"
51130203,"VILLAGE","Kamabuye","ACTIVE"
51130204,"VILLAGE","Karukannyi","ACTIVE"
51130205,"VILLAGE","Mikoni","ACTIVE"
51130206,"VILLAGE","Mubuga","ACTIVE"
51130207,"VILLAGE","Nyarutovu","ACTIVE"
51130208,"VILLAGE","Rugunga","ACTIVE"
51130301,"VILLAGE","Agasharu","ACTIVE"
51130302,"VILLAGE","Gatoki","ACTIVE"
51130303,"VILLAGE","Kabeza","ACTIVE"
51130304,"VILLAGE","Kamakuka","ACTIVE"
51130305,"VILLAGE","Kibabara","ACTIVE"
51130306,"VILLAGE","Ndinda","ACTIVE"
51130307,"VILLAGE","Nyarusange","ACTIVE"
51130401,"VILLAGE","Bicaca","ACTIVE"
51130402,"VILLAGE","Bitega","ACTIVE"
51130403,"VILLAGE","Kayibanda","ACTIVE"
51130404,"VILLAGE","Nyabugogo","ACTIVE"
51130405,"VILLAGE","Ruvomo","ACTIVE"
51130406,"VILLAGE","Rwagatsama","ACTIVE"
51140101,"VILLAGE","Bidudu","ACTIVE"
51140102,"VILLAGE","Gitwa","ACTIVE"
51140103,"VILLAGE","Kabayange I","ACTIVE"
51140104,"VILLAGE","Kabayange II","ACTIVE"
51140105,"VILLAGE","Mumahoro","ACTIVE"
51140106,"VILLAGE","Munini","ACTIVE"
51140107,"VILLAGE","Umumeyu","ACTIVE"
51140108,"VILLAGE","Uwadesa","ACTIVE"
51140201,"VILLAGE","Agasharu","ACTIVE"
